state_name,dist_name,year,rice_area_(1000_ha),rice_production_(1000_tons),rice_yield_(kg_per_ha),wheat_area_(1000_ha),wheat_production_(1000_tons),wheat_yield_(kg_per_ha),groundnut_area_(1000_ha),groundnut_production_(1000_tons),groundnut_yield_(kg_per_ha),sunflower_area_(1000_ha),sunflower_production_(1000_tons),sunflower_yield_(kg_per_ha),soyabean_area_(1000_ha),soyabean_production_(1000_tons),soyabean_yield_(kg_per_ha),oilseeds_area_(1000_ha),oilseeds_production_(1000_tons),oilseeds_yield_(kg_per_ha),sugarcane_area_(1000_ha),sugarcane_production_(1000_tons),sugarcane_yield_(kg_per_ha),cotton_area_(1000_ha),cotton_production_(1000_tons),cotton_yield_(kg_per_ha),fruits_and_vegetables_area_(1000_ha),potatoes_area_(1000_ha),onion_area_(1000_ha),monsoon_avg,normal_monsoon_avg,rainfall_deviation
andhra pradesh,guntur,1968,311.6,406.0,1302.95,0.3,0.1,333.33,45.8,44.0,960.7,0.0,0.0,0.0,0.0,0.0,0.0,54.09,45.3,837.49,3.6,28.5,7916.67,13.2,1.0,75.76,14.76,0.01,2.09,84.675,117.0,-32.325
andhra pradesh,guntur,1969,326.6,419.7,1285.06,0.2,0.1,500.0,52.9,51.9,981.1,0.0,0.0,0.0,0.0,0.0,0.0,73.61,55.4,752.62,3.5,24.9,7114.29,12.1,1.5,123.97,13.65,0.01,2.11,112.75,117.0,-4.25
andhra pradesh,guntur,1970,343.4,522.2,1520.68,0.1,0.1,1000.0,70.4,62.5,887.78,0.0,0.0,0.0,0.0,0.0,0.0,90.58,67.6,746.3,3.0,24.2,8066.67,10.0,1.2,120.0,12.59,0.0,1.83,150.175,117.0,33.17500000000001
andhra pradesh,guntur,1971,331.6,554.8,1673.1,0.0,0.0,0.0,67.2,61.6,916.67,0.0,0.0,0.0,0.0,0.0,0.0,112.25,68.8,612.92,2.7,27.1,10037.04,23.8,6.2,260.5,11.19,0.01,1.53,115.975,117.0,-1.0250000000000057
andhra pradesh,guntur,1972,287.5,493.4,1716.17,0.1,0.1,1000.0,33.4,30.5,913.17,0.0,0.0,0.0,0.0,0.0,0.0,71.01,33.2,467.54,3.1,27.0,8709.68,26.9,4.5,167.29,11.17,0.06,1.11,73.525,117.0,-43.474999999999994
andhra pradesh,guntur,1973,317.7,613.7,1931.7,0.0,0.0,0.0,47.1,48.1,1021.23,0.0,0.0,0.0,0.0,0.0,0.0,92.57,56.0,604.95,3.3,26.2,7939.39,82.3,36.0,437.42,11.89,0.01,0.93,124.725,117.0,7.724999999999994
andhra pradesh,guntur,1974,424.8,741.6,1745.76,0.0,0.0,0.0,49.4,46.0,931.17,0.0,0.0,0.0,0.0,0.0,0.0,97.81,58.5,598.1,5.3,24.2,4566.04,94.2,45.3,480.89,11.94,0.0,1.17,126.0,117.0,9.0
andhra pradesh,guntur,1975,369.7,556.1,1504.19,0.1,0.2,2000.0,39.3,36.8,936.39,0.0,0.0,0.0,0.0,0.0,0.0,67.54,42.3,626.3,4.2,32.0,7619.05,65.0,24.0,369.23,11.67,0.0,0.94,172.725,117.0,55.724999999999994
andhra pradesh,guntur,1976,371.4,496.1,1335.76,0.1,0.3,3000.0,20.1,15.3,761.19,0.0,0.0,0.0,0.0,0.0,0.0,47.87,24.6,513.89,5.2,35.9,6903.85,94.4,26.1,276.48,11.16,0.0,0.55,135.57500000000002,117.0,18.575000000000017
andhra pradesh,guntur,1977,433.1,455.9,1052.64,0.0,0.0,0.0,20.1,16.7,830.85,0.0,0.0,0.0,0.0,0.0,0.0,43.36,24.7,569.65,5.9,45.1,7644.07,104.8,10.3,98.28,11.74,0.0,0.6,103.075,117.0,-13.924999999999997
andhra pradesh,guntur,1978,352.6,602.5,1708.74,0.0,0.0,0.0,27.3,25.6,937.73,0.0,0.0,0.0,0.0,0.0,0.0,68.83,31.4,456.2,4.3,29.8,6930.23,72.3,27.0,373.44,13.64,0.0,0.76,220.725,117.0,103.725
andhra pradesh,guntur,1979,359.0,644.0,1793.87,0.0,0.0,0.0,29.4,30.9,1051.02,0.0,0.0,0.0,0.0,0.0,0.0,52.16,33.5,642.25,3.0,24.9,8300.0,76.8,35.0,455.73,12.93,0.0,0.9,89.725,117.0,-27.275000000000006
andhra pradesh,guntur,1980,375.0,846.0,2256.0,0.0,0.0,0.0,32.6,32.8,1006.13,0.0,0.0,0.0,0.0,0.0,0.0,70.98,43.0,605.8,3.5,29.0,8285.71,78.8,58.3,739.85,14.26,0.0,1.07,149.325,117.0,32.32499999999999
andhra pradesh,guntur,1981,365.0,822.0,2252.05,0.0,0.0,0.0,39.7,45.0,1133.5,0.0,0.0,0.0,0.0,0.0,0.0,66.2,50.3,759.82,6.2,48.5,7822.58,89.0,56.3,632.58,14.9,0.0,0.87,147.675,117.0,30.67500000000001
andhra pradesh,guntur,1982,352.1,822.7,2336.55,0.0,0.0,0.0,38.9,44.0,1131.11,0.0,0.0,0.0,0.0,0.0,0.0,64.78,50.3,776.47,4.6,33.9,7369.57,83.3,48.5,582.23,15.59,0.0,0.72,106.39999999999999,117.0,-10.600000000000009
andhra pradesh,guntur,1983,375.5,989.1,2634.09,0.0,0.0,0.0,45.2,56.9,1258.85,0.0,0.0,0.0,0.0,0.0,0.0,72.24,61.2,847.18,3.2,22.3,6968.75,89.7,79.2,882.94,16.5,0.0,0.89,202.075,117.0,85.07499999999999
andhra pradesh,guntur,1984,345.4,686.1,1986.39,0.0,0.0,0.0,50.4,67.9,1347.22,0.0,0.0,0.0,0.0,0.0,0.0,72.53,72.8,1003.72,3.1,19.2,6193.55,216.1,101.4,469.23,17.2,0.0,0.91,107.025,117.0,-9.974999999999994
andhra pradesh,guntur,1985,341.0,918.9,2694.72,0.0,0.0,0.0,35.0,33.3,951.43,0.0,0.0,0.0,0.0,0.0,0.0,44.04,38.1,865.12,2.2,15.5,7045.45,227.3,59.4,261.33,18.09,0.03,0.75,126.4,117.0,9.400000000000006
andhra pradesh,guntur,1986,359.0,1034.0,2880.22,0.0,0.0,0.0,27.0,33.0,1222.22,0.7,0.3,428.57,0.0,0.0,0.0,59.1,40.8,690.36,1.3,8.9,6846.15,144.0,68.0,472.22,19.49,0.03,0.71,127.47500000000001,117.0,10.475000000000009
andhra pradesh,guntur,1987,296.0,739.0,2496.62,0.0,0.0,0.0,50.0,55.0,1100.0,1.8,0.7,388.89,0.0,0.0,0.0,74.5,59.0,791.95,3.8,25.2,6631.58,216.0,40.0,185.19,20.82,0.0,0.62,92.55,117.0,-24.450000000000003
andhra pradesh,guntur,1988,381.4,1180.6,3095.44,0.0,0.0,0.0,54.3,71.0,1307.55,0.5,0.2,400.0,0.0,0.0,0.0,91.63,79.0,862.16,3.4,22.9,6735.29,201.7,49.5,245.41,23.49,0.0,0.66,211.875,117.0,94.875
andhra pradesh,guntur,1989,384.4,1149.5,2990.37,0.0,0.0,0.0,56.1,84.1,1499.11,0.3,0.3,1000.0,0.0,0.0,0.0,89.4,94.26,1054.36,2.6,15.99,6150.0,178.3,72.0,403.81,24.61,0.0,0.82,188.925,117.0,71.92500000000001
andhra pradesh,guntur,1990,371.9,1158.49,3115.02,0.0,0.0,0.0,56.95,72.82,1278.56,0.5,0.48,952.59,0.0,0.0,0.0,104.33,85.02,814.88,5.06,35.3,6976.32,180.52,93.97,520.58,26.14,0.0,0.69,136.55,117.0,19.55000000000001
andhra pradesh,guntur,1991,376.57,1033.57,2744.7,0.0,0.0,0.0,51.94,74.08,1426.36,1.87,2.28,1217.52,0.0,0.0,0.0,112.52,99.12,880.93,4.13,30.55,7403.0,188.68,103.13,546.57,26.37,0.0,0.98,175.5,117.0,58.5
andhra pradesh,guntur,1992,346.19,977.23,2822.78,0.0,0.0,0.0,47.22,56.23,1190.8,2.9,2.22,766.43,0.0,0.0,0.0,83.07,67.4,811.41,1.98,14.56,7366.01,212.79,77.01,361.88,27.98,0.0,0.67,117.0,117.0,0.0
andhra pradesh,guntur,1993,357.64,1156.16,3232.75,0.0,0.0,0.0,46.22,56.8,1228.91,5.14,3.76,731.52,0.0,0.0,0.0,100.06,75.32,752.75,2.0,18.84,9420.0,206.92,93.45,451.64,28.4,0.0,0.68,99.25,117.0,-17.75
andhra pradesh,guntur,1994,367.1,955.26,2602.18,0.0,0.0,0.0,36.84,40.38,1096.09,9.74,7.9,811.09,0.0,0.0,0.0,73.7,57.12,775.03,3.0,20.3,6766.67,215.0,82.0,381.39,31.34,0.0,0.72,96.5,117.0,-20.5
andhra pradesh,guntur,1995,328.22,948.72,2890.5,0.0,0.0,0.0,27.32,31.26,1144.22,7.36,5.52,750.0,0.0,0.0,0.0,70.92,50.14,706.99,2.46,17.76,7219.51,217.3,79.26,364.77,31.57,0.0,0.74,140.5,117.0,23.5
andhra pradesh,guntur,1996,362.4,1136.6,3136.31,0.0,0.0,0.0,18.04,24.2,1341.46,3.68,3.22,875.0,0.0,0.0,0.0,54.58,36.18,662.88,2.46,10.84,4406.5,195.54,94.93,485.5,33.18,0.0,0.61,174.5,117.0,57.5
andhra pradesh,guntur,1997,371.56,1056.16,2842.5,0.0,0.0,0.0,12.74,15.28,1199.37,6.9,3.22,466.67,0.0,0.0,0.0,39.51,20.88,528.43,2.0,12.38,6190.0,180.4,77.36,428.84,33.3,0.0,0.76,145.75,117.0,28.75
andhra pradesh,guntur,1998,394.16,1230.76,3122.49,0.0,0.0,0.0,14.74,20.04,1359.57,6.9,5.52,800.0,0.0,0.0,0.0,53.6,33.62,627.27,3.0,16.92,5640.0,222.98,26.81,120.25,35.91,0.0,1.66,163.75,117.0,46.75
andhra pradesh,guntur,1999,375.24,1169.84,3117.55,0.0,0.0,0.0,10.17,15.16,1490.29,4.58,4.04,882.4,0.0,0.0,0.0,52.04,27.86,535.37,4.04,20.89,5174.11,158.52,46.51,293.39,38.27,0.0,1.73,136.0,117.0,19.0
andhra pradesh,guntur,2000,373.44,1254.72,3359.95,0.0,0.0,0.0,11.03,16.76,1518.93,2.13,3.23,1519.48,0.0,0.0,0.0,63.07,30.77,487.92,3.17,14.79,4672.77,146.93,47.77,325.13,40.14,0.0,1.3,201.0,117.0,84.0
andhra pradesh,guntur,2001,385.18,1355.41,3518.86,0.01,0.0,500.0,8.25,17.58,2129.89,3.1,3.38,1090.5,0.0,0.0,0.0,36.08,29.57,819.76,3.15,14.59,4624.61,143.6,69.18,481.76,39.68,0.0,1.64,150.25,117.0,33.25
andhra pradesh,guntur,2002,235.9,723.46,3066.81,0.0,0.0,0.0,7.22,11.68,1617.73,6.9,7.36,1066.67,0.0,0.0,0.0,36.14,22.42,620.34,2.0,10.92,5460.0,110.04,33.98,308.79,39.22,0.0,2.0,87.5,117.0,-29.5
andhra pradesh,guntur,2003,197.48,555.61,2813.59,0.0,0.0,0.0,11.93,17.15,1438.16,9.43,11.74,1244.62,0.0,0.0,0.0,65.38,45.5,695.98,1.68,11.96,7105.98,155.41,87.26,561.51,42.42,0.0,0.92,158.0,117.0,41.0
andhra pradesh,guntur,2004,304.69,1050.21,3446.8,0.0,0.0,0.0,8.82,19.4,2198.44,13.74,15.98,1162.82,0.0,0.0,0.0,70.73,45.2,639.05,2.03,15.61,7674.11,197.48,105.36,533.53,40.03,0.0,1.3,127.25,117.0,10.25
andhra pradesh,guntur,2005,389.04,1227.43,3155.03,0.0,0.0,0.0,9.58,25.55,2666.35,13.05,18.51,1417.89,1.53,0.85,555.56,46.45,51.33,1104.98,3.21,14.97,4663.28,162.64,81.19,499.2,40.17,0.0,1.72,151.0,117.0,34.0
andhra pradesh,guntur,2006,373.26,1079.02,2890.78,0.0,0.0,0.0,7.15,17.27,2417.09,17.96,15.41,858.08,0.22,0.23,1045.45,45.24,38.8,857.76,2.96,15.75,5320.97,141.82,82.85,584.16,39.76,0.0,1.18,100.25,117.0,-16.75
andhra pradesh,guntur,2007,366.01,1272.54,3476.82,0.0,0.0,0.0,11.66,17.62,1510.31,17.94,24.21,1349.64,0.08,0.05,591.02,48.48,50.27,1037.1,2.33,13.48,5779.32,160.73,122.67,763.16,43.01,0.0,1.3,205.5,117.0,88.5
andhra pradesh,guntur,2008,393.29,1368.83,3480.46,0.0,0.0,0.0,9.64,21.4,2219.87,18.49,18.86,1019.9,0.01,0.01,1500.0,37.88,45.85,1210.53,1.07,6.88,6400.0,185.05,119.7,646.86,45.9,0.0,0.78,158.5,117.0,41.5
andhra pradesh,guntur,2009,362.3,1291.65,3565.11,0.0,0.0,0.0,7.33,19.72,2691.13,10.98,10.77,981.56,0.0,0.0,0.0,31.14,35.65,1144.7,0.92,4.63,5024.08,166.65,96.55,579.37,42.52,0.0,0.88,96.25,117.0,-20.75
andhra pradesh,guntur,2010,401.59,1090.52,2715.51,0.04,0.06,1500.0,8.53,20.37,2388.27,8.53,10.55,1236.83,0.01,0.01,1000.0,47.68,38.08,798.61,1.76,8.99,5092.13,193.81,77.37,399.19,46.14,0.0,1.06,224.925,117.0,107.92500000000001
andhra pradesh,guntur,2011,347.32,1316.41,3790.21,0.0,0.0,0.0,7.98,19.99,2505.49,7.82,8.57,1094.65,0.01,0.01,1000.0,30.13,37.56,1246.66,1.69,11.81,6983.56,189.36,69.86,368.91,43.78,0.0,1.37,115.125,117.0,-1.875
andhra pradesh,guntur,2012,206.87,725.08,3504.99,0.0,0.0,0.0,10.84,22.84,2106.47,7.67,7.63,994.5,0.23,0.43,1829.5,34.97,43.61,1246.94,1.3,7.8,5996.0,218.24,136.75,626.62,42.65,0.0,0.98,147.55,117.0,30.55000000000001
andhra pradesh,guntur,2013,391.92,1340.84,3421.25,0.0,0.0,0.0,8.36,26.4,3159.32,4.27,4.94,1157.44,0.52,0.83,1590.58,30.62,43.88,1432.7,0.73,6.76,9286.73,232.01,158.68,683.94,43.42,0.0,0.89,151.9,117.0,34.900000000000006
andhra pradesh,guntur,2014,333.74,1298.65,3891.24,0.0,0.0,0.0,6.93,27.16,3920.74,3.86,3.68,954.48,0.49,1.4,2854.46,23.42,36.1,1541.26,0.88,7.59,8586.88,239.6,214.76,896.34,41.29,0.0,0.61,102.8,117.0,-14.200000000000003
andhra pradesh,guntur,2015,183.64,557.07,3033.49,0.0,0.0,0.0,5.84,18.52,3169.46,1.62,1.84,1135.98,0.56,0.9,1619.75,19.67,25.75,1309.44,0.62,5.72,9218.39,225.09,152.01,675.35,38.15,0.0,0.4,141.025,117.0,24.025000000000006
andhra pradesh,s.p.s. nellore,1966,252.0,325.0,1289.68,0.0,0.0,0.0,26.0,22.0,846.15,0.0,0.0,0.0,0.0,0.0,0.0,53.65,26.1,486.49,0.1,0.8,8000.0,5.0,0.3,60.0,10.44,0.0,0.17,109.45,73.5,35.95
andhra pradesh,s.p.s. nellore,1967,230.0,250.0,1086.96,0.0,0.0,0.0,25.0,20.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,50.96,23.97,470.37,0.1,1.0,10000.0,6.0,0.1,16.67,10.67,0.0,0.09,70.55,73.5,-2.950000000000003
andhra pradesh,s.p.s. nellore,1968,200.6,198.0,987.04,0.0,0.0,0.0,10.7,11.0,1028.04,0.0,0.0,0.0,0.0,0.0,0.0,27.21,12.6,463.07,0.4,2.8,7000.0,4.7,0.1,21.28,10.2,0.0,0.12,58.0,73.5,-15.5
andhra pradesh,s.p.s. nellore,1969,253.6,306.2,1207.41,0.0,0.0,0.0,20.5,16.9,824.39,0.0,0.0,0.0,0.0,0.0,0.0,33.68,20.5,608.67,0.4,2.7,6750.0,5.8,0.3,51.72,9.66,0.0,0.2,66.825,73.5,-6.674999999999997
andhra pradesh,s.p.s. nellore,1970,223.0,209.7,940.36,0.0,0.0,0.0,24.8,19.9,802.42,0.0,0.0,0.0,0.0,0.0,0.0,42.19,23.2,549.89,0.3,1.8,6000.0,1.0,0.0,0.0,8.9,0.0,0.13,93.77499999999999,73.5,20.27499999999999
andhra pradesh,s.p.s. nellore,1971,216.4,293.8,1357.67,0.0,0.0,0.0,21.8,20.3,931.19,0.0,0.0,0.0,0.0,0.0,0.0,45.67,22.8,499.23,0.3,2.7,9000.0,1.9,0.3,157.89,8.82,0.0,0.12,55.474999999999994,73.5,-18.025000000000006
andhra pradesh,s.p.s. nellore,1972,222.3,244.2,1098.52,0.0,0.0,0.0,14.8,16.4,1108.11,0.0,0.0,0.0,0.0,0.0,0.0,35.15,18.2,517.78,0.1,0.8,8000.0,1.1,0.1,90.91,9.07,0.0,0.14,48.25,73.5,-25.25
andhra pradesh,s.p.s. nellore,1973,221.2,271.5,1227.4,0.0,0.0,0.0,22.7,30.4,1339.21,0.0,0.0,0.0,0.0,0.0,0.0,47.05,33.1,703.51,0.1,1.1,11000.0,3.7,0.8,216.22,9.88,0.0,0.17,72.875,73.5,-0.625
andhra pradesh,s.p.s. nellore,1974,224.8,301.7,1342.08,0.0,0.0,0.0,33.4,39.2,1173.65,0.0,0.0,0.0,0.0,0.0,0.0,49.12,42.0,855.05,0.2,1.0,5000.0,17.7,8.1,457.63,10.15,0.0,0.18,99.65,73.5,26.150000000000006
andhra pradesh,s.p.s. nellore,1975,242.3,387.1,1597.61,0.0,0.0,0.0,29.5,27.8,942.37,0.0,0.0,0.0,0.0,0.0,0.0,38.82,29.3,754.77,0.2,1.7,8500.0,12.4,5.4,435.48,9.63,0.0,0.14,87.57499999999999,73.5,14.074999999999989
andhra pradesh,s.p.s. nellore,1976,245.1,299.6,1222.36,0.0,0.0,0.0,20.8,17.1,822.12,0.0,0.0,0.0,0.0,0.0,0.0,31.24,19.1,611.4,0.5,3.3,6600.0,15.1,5.2,344.37,9.74,0.0,0.11,116.75,73.5,43.25
andhra pradesh,s.p.s. nellore,1977,233.6,335.8,1437.5,0.0,0.0,0.0,17.6,25.8,1465.91,0.0,0.0,0.0,0.0,0.0,0.0,27.76,28.5,1026.66,0.8,5.3,6625.0,17.8,1.7,95.51,9.65,0.01,0.14,47.175,73.5,-26.325000000000003
andhra pradesh,s.p.s. nellore,1978,251.4,365.9,1455.45,0.0,0.0,0.0,22.4,28.5,1272.32,0.0,0.0,0.0,0.0,0.0,0.0,35.71,31.0,868.1,0.9,4.9,5444.44,17.6,6.5,369.32,11.3,0.01,0.14,67.175,73.5,-6.325000000000003
andhra pradesh,s.p.s. nellore,1979,264.0,491.0,1859.85,0.0,0.0,0.0,23.2,34.8,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,39.11,36.9,943.49,0.6,5.2,8666.67,18.7,8.5,454.55,12.15,0.0,0.16,60.675000000000004,73.5,-12.824999999999996
andhra pradesh,s.p.s. nellore,1980,232.0,425.0,1831.9,0.0,0.0,0.0,23.7,26.2,1105.49,0.0,0.0,0.0,0.0,0.0,0.0,44.69,29.0,648.91,0.7,4.9,7000.0,19.2,10.0,520.83,13.79,0.0,0.15,76.225,73.5,2.7249999999999943
andhra pradesh,s.p.s. nellore,1981,255.0,518.0,2031.37,0.0,0.0,0.0,32.4,39.6,1222.22,0.0,0.0,0.0,0.0,0.0,0.0,41.66,42.4,1017.76,1.9,14.8,7789.47,21.7,14.3,658.99,15.81,0.0,0.16,109.775,73.5,36.275000000000006
andhra pradesh,s.p.s. nellore,1982,229.9,395.5,1720.31,0.0,0.0,0.0,26.5,32.4,1222.64,4.5,2.2,488.89,0.0,0.0,0.0,34.28,37.3,1088.1,1.8,13.5,7500.0,20.3,9.9,487.68,17.08,0.0,0.12,64.975,73.5,-8.525000000000006
andhra pradesh,s.p.s. nellore,1983,260.1,527.6,2028.45,0.0,0.0,0.0,28.7,47.4,1651.57,0.0,0.0,0.0,0.0,0.0,0.0,48.99,50.1,1022.66,1.2,7.9,6583.33,21.8,19.1,876.15,18.21,0.01,0.16,148.275,73.5,74.775
andhra pradesh,s.p.s. nellore,1984,233.5,421.0,1803.0,0.0,0.0,0.0,37.3,57.2,1533.51,0.0,0.0,0.0,0.0,0.0,0.0,43.1,60.7,1408.35,1.6,9.4,5875.0,41.5,13.5,325.3,18.96,0.0,0.18,86.67500000000001,73.5,13.175000000000011
andhra pradesh,s.p.s. nellore,1985,251.2,545.4,2171.18,0.0,0.0,0.0,40.0,58.2,1455.0,0.0,0.0,0.0,0.0,0.0,0.0,52.37,61.6,1176.25,1.1,7.8,7090.91,35.7,7.9,221.29,17.53,0.0,0.11,45.050000000000004,73.5,-28.449999999999996
andhra pradesh,s.p.s. nellore,1986,248.0,568.0,2290.32,0.0,0.0,0.0,47.0,70.0,1489.36,0.6,0.2,333.33,0.0,0.0,0.0,63.02,74.2,1177.4,0.6,3.8,6333.33,13.0,4.0,307.69,17.35,0.0,0.1,39.925,73.5,-33.575
andhra pradesh,s.p.s. nellore,1987,246.0,617.0,2508.13,0.0,0.0,0.0,67.0,99.0,1477.61,1.1,0.4,363.64,0.0,0.0,0.0,86.96,102.9,1183.3,3.8,25.1,6605.26,31.0,4.0,129.03,21.02,0.0,0.13,70.05,73.5,-3.450000000000003
andhra pradesh,s.p.s. nellore,1988,272.4,677.3,2486.42,0.0,0.0,0.0,62.0,94.0,1516.13,0.1,0.1,1000.0,0.0,0.0,0.0,79.6,97.7,1227.39,3.2,20.9,6531.25,27.4,4.3,156.93,22.86,0.0,0.14,127.375,73.5,53.875
andhra pradesh,s.p.s. nellore,1989,266.0,657.5,2471.8,0.0,0.0,0.0,54.6,84.2,1542.12,0.2,0.2,1000.0,0.0,0.0,0.0,74.85,89.3,1193.05,3.3,16.77,5081.82,18.6,5.9,317.2,24.43,0.0,0.17,72.9,73.5,-0.5999999999999943
andhra pradesh,s.p.s. nellore,1990,277.71,732.28,2636.84,0.0,0.0,0.0,69.3,93.4,1347.69,0.31,0.29,962.75,0.0,0.0,0.0,96.7,99.18,1025.65,3.46,23.89,6907.64,18.63,7.42,398.1,23.21,0.0,0.19,65.55000000000001,73.5,-7.949999999999989
andhra pradesh,s.p.s. nellore,1991,285.0,623.47,2187.62,0.0,0.0,0.0,75.8,107.33,1416.03,1.87,2.26,1209.86,0.0,0.0,0.0,107.24,118.36,1103.67,5.53,41.58,7518.82,23.01,11.32,492.09,24.09,0.0,0.19,138.75,73.5,65.25
andhra pradesh,s.p.s. nellore,1992,256.36,594.97,2320.83,0.0,0.0,0.0,64.34,98.05,1523.95,3.41,2.62,768.4,0.0,0.0,0.0,85.7,104.2,1215.91,4.63,33.6,7254.98,26.21,7.13,271.84,26.48,0.0,0.13,81.25,73.5,7.75
andhra pradesh,s.p.s. nellore,1993,276.92,819.48,2959.27,0.0,0.0,0.0,57.66,107.4,1862.64,7.42,5.28,711.59,0.0,0.0,0.0,87.18,115.96,1330.12,5.0,42.52,8504.0,23.76,10.06,423.28,30.06,0.0,0.16,60.5,73.5,-13.0
andhra pradesh,s.p.s. nellore,1994,261.3,731.78,2800.54,0.0,0.0,0.0,52.52,70.14,1335.49,15.22,11.7,768.73,0.0,0.0,0.0,80.1,83.36,1040.7,8.0,60.9,7612.5,28.0,8.16,291.55,32.6,0.0,0.1,52.25,73.5,-21.25
andhra pradesh,s.p.s. nellore,1995,254.66,580.16,2278.17,0.0,0.0,0.0,42.96,56.78,1321.69,10.08,4.56,452.38,0.0,0.0,0.0,82.76,75.42,911.31,8.38,64.28,7670.64,25.9,6.93,267.67,34.34,0.0,0.04,107.5,73.5,34.0
andhra pradesh,s.p.s. nellore,1996,280.2,786.8,2807.99,0.0,0.0,0.0,35.12,66.6,1896.36,7.04,4.66,661.93,0.0,0.0,0.0,67.74,76.54,1129.91,6.38,49.52,7761.76,23.62,9.74,412.55,38.59,0.0,0.11,137.0,73.5,63.5
andhra pradesh,s.p.s. nellore,1997,282.68,803.48,2842.37,0.0,0.0,0.0,28.22,56.84,2014.17,8.7,4.66,535.63,0.0,0.0,0.0,47.3,62.64,1324.32,6.0,44.14,7356.67,24.2,6.67,275.65,39.35,0.0,0.09,78.75,73.5,5.25
andhra pradesh,s.p.s. nellore,1998,283.48,848.28,2992.38,0.0,0.0,0.0,29.22,61.12,2091.72,9.7,7.56,779.38,0.0,0.0,0.0,58.11,73.86,1271.0,7.0,59.76,8537.14,30.94,6.32,204.18,40.86,0.0,0.14,99.5,73.5,26.0
andhra pradesh,s.p.s. nellore,1999,245.74,665.58,2708.49,0.0,0.0,0.0,21.21,34.34,1619.22,7.52,6.57,874.06,0.0,0.0,0.0,53.27,45.16,847.78,11.14,66.05,5928.96,20.41,4.25,208.13,45.66,0.0,0.15,46.0,73.5,-27.5
andhra pradesh,s.p.s. nellore,2000,243.96,718.96,2947.09,0.0,0.0,0.0,16.22,25.23,1555.27,4.23,5.3,1253.69,0.0,0.0,0.0,49.42,37.0,748.56,10.73,65.25,6083.57,25.54,6.42,251.56,47.58,0.0,0.14,112.25,73.5,38.75
andhra pradesh,s.p.s. nellore,2001,266.4,903.4,3391.1,0.01,0.0,500.0,12.18,26.06,2138.32,5.07,5.63,1110.78,0.0,0.0,0.0,28.38,35.09,1236.57,11.36,85.87,7556.13,20.85,6.96,333.74,48.17,0.0,0.1,61.75,73.5,-11.75
andhra pradesh,s.p.s. nellore,2002,243.7,729.38,2992.94,0.0,0.0,0.0,12.66,25.04,1977.88,10.7,10.08,942.06,0.0,0.0,0.0,35.35,36.26,1025.6,7.0,66.76,9537.14,15.12,3.51,232.06,51.9,0.0,0.0,46.5,73.5,-27.0
andhra pradesh,s.p.s. nellore,2003,172.45,460.2,2668.68,0.0,0.0,0.0,16.87,32.51,1926.95,20.75,22.19,1069.07,0.0,0.0,0.0,58.98,60.84,1031.51,5.8,56.45,9731.84,23.6,8.98,380.39,53.24,0.0,0.12,102.25,73.5,28.75
andhra pradesh,s.p.s. nellore,2004,222.31,753.43,3389.14,0.0,0.0,0.0,14.96,35.58,2378.56,37.56,27.74,738.61,0.0,0.0,0.0,111.65,68.41,612.71,5.57,52.2,9365.64,22.6,6.82,302.01,52.93,0.0,0.17,73.25,73.5,-0.25
andhra pradesh,s.p.s. nellore,2005,264.49,953.33,3604.45,0.0,0.0,0.0,17.08,37.59,2201.21,26.34,22.61,858.2,0.0,0.0,0.0,57.0,63.1,1107.02,15.32,77.71,5072.95,12.41,3.93,317.0,50.61,0.0,0.12,58.75,73.5,-14.75
andhra pradesh,s.p.s. nellore,2006,287.93,1017.15,3532.66,0.0,0.0,0.0,13.09,33.14,2532.69,26.25,18.81,716.63,0.0,0.0,0.0,52.98,63.19,1192.65,20.55,131.49,6398.58,11.42,4.6,403.07,49.39,0.0,0.07,57.75,73.5,-15.75
andhra pradesh,s.p.s. nellore,2007,282.96,1031.46,3645.23,0.0,0.0,0.0,15.31,34.41,2247.27,27.59,29.46,1068.03,0.0,0.0,0.0,57.94,77.06,1330.11,17.73,95.43,5382.66,14.14,7.95,562.01,51.88,0.0,0.15,112.75,73.5,39.25
andhra pradesh,s.p.s. nellore,2008,307.02,1180.07,3843.64,0.0,0.0,0.0,16.29,43.53,2672.95,24.24,20.89,861.56,0.01,0.01,1500.0,49.3,75.72,1535.98,13.45,72.11,5363.33,22.38,12.69,567.25,52.38,0.0,0.15,62.75,73.5,-10.75
andhra pradesh,s.p.s. nellore,2009,315.99,1189.95,3765.82,0.0,0.0,0.0,12.46,35.56,2854.02,12.9,11.76,911.1,0.0,0.0,0.0,37.5,60.17,1604.83,10.33,50.0,4841.82,17.09,8.54,499.54,52.77,0.0,0.21,68.25,73.5,-5.25
andhra pradesh,s.p.s. nellore,2010,330.44,1202.9,3640.34,0.0,0.0,0.0,13.4,29.37,2191.53,9.73,11.15,1146.0,0.0,0.0,0.0,53.47,63.39,1185.42,14.45,66.92,4629.72,27.8,9.93,357.3,53.77,0.0,0.37,130.4,73.5,56.900000000000006
