state_name,dist_name,year,rice_area_(1000_ha),rice_production_(1000_tons),rice_yield_(kg_per_ha),wheat_area_(1000_ha),wheat_production_(1000_tons),wheat_yield_(kg_per_ha),groundnut_area_(1000_ha),groundnut_production_(1000_tons),groundnut_yield_(kg_per_ha),sunflower_area_(1000_ha),sunflower_production_(1000_tons),sunflower_yield_(kg_per_ha),soyabean_area_(1000_ha),soyabean_production_(1000_tons),soyabean_yield_(kg_per_ha),oilseeds_area_(1000_ha),oilseeds_production_(1000_tons),oilseeds_yield_(kg_per_ha),sugarcane_area_(1000_ha),sugarcane_production_(1000_tons),sugarcane_yield_(kg_per_ha),cotton_area_(1000_ha),cotton_production_(1000_tons),cotton_yield_(kg_per_ha)
rajasthan,bikaner,2017,0.0,0.0,0.0,108.3,271.41,2506.14,220.55,514.09,2330.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,7025.0,2.4,0.24,99.11
rajasthan,bundi,1966,2.0,1.0,500.0,49.0,44.0,897.96,1.0,1.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,30.19,2.0,66.25,2.0,3.7,1850.0,0.0,0.0,0.0
rajasthan,bundi,1967,4.0,3.0,750.0,65.0,49.0,753.85,2.0,2.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,27.34,4.0,146.31,2.0,2.8,1400.0,0.0,0.0,0.0
rajasthan,bundi,1968,5.0,4.0,800.0,58.9,54.0,916.81,1.6,1.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,17.03,3.0,176.16,4.0,5.5,1375.0,0.1,0.0,0.0
rajasthan,bundi,1969,5.0,5.0,1000.0,70.0,68.0,971.43,1.0,1.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,16.28,4.0,245.7,6.0,9.1,1516.67,0.0,0.0,0.0
rajasthan,bundi,1970,7.0,7.0,1000.0,74.0,93.0,1256.76,1.0,1.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,20.16,6.0,297.62,5.0,15.5,3100.0,0.0,0.0,0.0
rajasthan,bundi,1971,9.0,9.0,1000.0,86.0,132.0,1534.88,1.0,1.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,19.96,3.0,150.3,3.0,13.5,4500.0,0.0,0.0,0.0
rajasthan,bundi,1972,11.0,11.0,1000.0,76.0,83.0,1092.11,1.0,1.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,1.0,78.74,5.3,26.5,5000.0,0.0,0.0,0.0
rajasthan,bundi,1973,12.0,12.0,1000.0,75.0,104.0,1386.67,1.0,1.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,18.77,4.0,213.11,7.9,41.7,5278.48,0.0,0.0,0.0
rajasthan,bundi,1974,15.0,30.0,2000.0,74.0,93.0,1256.76,1.0,1.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,27.23,6.0,220.35,8.5,34.7,4082.35,0.0,0.0,0.0
rajasthan,bundi,1975,17.0,39.5,2323.53,70.6,83.3,1179.89,1.2,0.7,583.33,0.0,0.0,0.0,0.0,0.0,0.0,18.63,5.0,268.38,7.9,33.2,4202.53,0.0,0.0,0.0
rajasthan,bundi,1976,16.1,20.0,1242.24,73.9,102.0,1380.24,1.2,0.8,666.67,0.0,0.0,0.0,0.0,0.0,0.0,18.57,3.0,161.55,9.6,48.9,5093.75,0.0,0.0,0.0
rajasthan,bundi,1977,16.7,25.4,1520.96,75.3,123.2,1636.12,1.4,1.0,714.29,0.0,0.0,0.0,0.0,0.0,0.0,16.61,3.0,180.61,16.4,83.7,5103.66,0.0,0.0,0.0
rajasthan,bundi,1978,24.1,42.2,1751.04,84.6,130.2,1539.01,2.5,1.5,600.0,0.0,0.0,0.0,0.0,0.0,0.0,17.77,5.0,281.37,13.0,43.7,3361.54,0.0,0.0,0.0
rajasthan,bundi,1979,26.9,29.3,1089.22,84.0,135.0,1607.14,1.9,0.6,315.79,0.0,0.0,0.0,0.0,0.0,0.0,36.58,1.0,27.34,7.4,32.7,4418.92,0.0,0.0,0.0
rajasthan,bundi,1980,26.5,26.6,1003.77,70.2,90.6,1290.6,1.4,1.0,714.29,0.0,0.0,0.0,0.0,0.0,0.0,19.63,3.0,152.83,8.8,35.7,4056.82,0.0,0.0,0.0
rajasthan,bundi,1981,14.3,27.7,1937.06,74.9,126.4,1687.58,1.1,1.0,909.09,0.0,0.0,0.0,0.0,0.0,0.0,37.36,7.0,187.37,10.9,41.5,3807.34,0.0,0.0,0.0
rajasthan,bundi,1982,8.3,14.2,1710.84,92.0,183.0,1989.13,1.2,0.7,583.33,0.0,0.0,0.0,0.9,0.4,444.44,54.55,7.0,128.32,10.4,36.9,3548.08,0.0,0.0,0.0
rajasthan,bundi,1983,17.2,24.0,1395.35,95.3,110.7,1161.59,1.2,1.1,916.67,0.0,0.0,0.0,4.0,3.6,900.0,47.12,17.58,373.09,9.0,36.9,4100.0,0.0,0.0,0.0
rajasthan,bundi,1984,14.5,22.7,1565.52,83.3,186.2,2235.29,1.6,1.1,687.5,0.0,0.0,0.0,7.9,6.9,873.42,58.53,28.93,494.28,8.2,34.0,4146.34,0.0,0.0,0.0
rajasthan,bundi,1985,14.9,18.7,1255.03,82.7,204.2,2469.17,1.3,0.8,615.38,0.0,0.0,0.0,9.6,5.2,541.67,46.43,19.01,409.43,8.3,34.9,4204.82,0.0,0.0,0.0
rajasthan,bundi,1986,21.0,24.0,1142.86,93.0,193.0,2075.27,2.0,1.0,500.0,0.0,0.0,0.0,5.3,1.0,188.68,21.15,7.35,347.52,10.0,52.7,5270.0,0.0,0.0,0.0
rajasthan,bundi,1987,19.0,28.0,1473.68,84.0,166.0,1976.19,1.0,1.0,1000.0,0.0,0.0,0.0,8.8,2.4,272.73,56.01,28.77,513.66,9.9,36.0,3636.36,0.0,0.0,0.0
rajasthan,bundi,1988,23.8,40.6,1705.88,90.9,226.7,2493.95,1.6,1.8,1125.0,0.0,0.0,0.0,10.9,10.4,954.13,58.98,49.0,830.79,6.5,22.2,3415.38,0.0,0.0,0.0
rajasthan,bundi,1989,16.0,23.6,1475.0,82.8,226.7,2737.92,1.4,1.1,785.71,0.0,0.0,0.0,18.5,8.2,443.24,48.43,26.99,557.3,5.8,28.7,4948.28,0.0,0.0,0.0
rajasthan,bundi,1990,4.47,7.56,1691.28,78.19,192.89,2466.94,1.02,0.96,941.18,0.0,0.0,0.0,15.49,21.31,1375.73,86.34,72.72,842.25,7.79,43.61,5598.2,0.01,0.0,0.0
rajasthan,bundi,1991,9.45,14.75,1560.85,74.18,214.33,2889.32,0.77,0.61,792.21,0.01,0.01,1000.0,10.99,6.69,608.74,99.48,65.25,655.91,10.49,43.81,4176.36,0.0,0.0,0.0
rajasthan,bundi,1992,21.22,33.63,1584.83,96.03,243.71,2537.85,0.78,0.88,1128.21,0.01,0.0,0.0,17.65,17.46,989.24,100.88,69.65,690.42,8.01,39.76,4963.79,0.0,0.0,0.0
rajasthan,bundi,1993,16.15,24.45,1513.93,95.97,167.96,1750.13,1.53,1.1,718.95,0.01,0.01,1000.0,29.23,27.91,954.84,122.65,86.33,703.87,7.22,35.6,4930.75,0.0,0.0,0.0
rajasthan,bundi,1994,19.3,25.21,1306.22,105.44,303.34,2876.9,1.25,1.01,808.0,0.0,0.0,0.0,31.2,27.85,892.63,93.05,80.05,860.29,8.56,39.74,4642.52,0.0,0.0,0.0
rajasthan,bundi,1995,22.33,31.55,1412.9,105.65,282.98,2678.47,1.2,0.89,741.67,0.0,0.0,0.0,41.96,37.81,901.1,107.49,105.4,980.56,10.69,51.3,4798.88,0.0,0.0,0.0
rajasthan,bundi,1996,22.73,35.33,1554.33,116.66,379.68,3254.59,1.4,1.55,1107.14,0.0,0.0,0.0,43.68,42.65,976.42,117.32,121.65,1036.91,11.15,49.21,4413.45,0.01,0.0,0.0
rajasthan,bundi,1997,33.08,45.35,1370.92,118.4,396.31,3347.21,1.7,1.9,1117.65,0.0,0.0,0.0,42.8,36.7,857.48,129.71,86.76,668.88,8.9,38.82,4361.8,0.01,0.0,0.0
rajasthan,bundi,1998,41.05,54.34,1323.75,128.95,384.01,2977.98,1.48,1.62,1094.59,0.0,0.0,0.0,51.51,49.93,969.33,116.84,113.3,969.7,8.45,32.85,3887.57,0.01,0.0,0.0
rajasthan,bundi,1999,57.86,76.29,1318.53,121.88,269.3,2209.55,1.07,1.04,971.96,0.0,0.0,0.0,18.47,20.81,1126.69,109.71,134.33,1224.41,6.5,23.93,3681.54,0.03,0.01,333.33
rajasthan,bundi,2000,47.88,37.63,785.92,103.75,259.18,2498.12,0.81,0.75,925.93,0.0,0.0,0.0,28.89,24.61,851.85,78.21,56.94,728.04,5.25,22.38,4262.86,0.02,0.01,500.0
rajasthan,bundi,2001,29.3,31.08,1060.75,105.01,307.11,2924.58,0.95,1.17,1231.58,0.0,0.0,0.0,45.45,55.16,1213.64,100.25,111.76,1114.81,4.06,17.73,4367.0,0.11,0.01,90.91
rajasthan,bundi,2002,9.26,3.97,428.73,65.86,161.58,2453.39,0.93,0.64,688.17,0.0,0.0,0.0,47.99,16.42,342.15,69.78,26.43,378.76,4.45,21.37,4802.25,0.04,0.0,0.0
rajasthan,bundi,2003,7.44,14.76,1983.87,102.99,264.09,2564.23,0.48,0.75,1562.5,0.0,0.0,0.0,46.45,64.67,1392.25,115.01,137.8,1198.16,1.47,4.86,3306.12,0.02,0.01,500.0
rajasthan,bundi,2004,6.05,11.2,1851.24,81.2,266.01,3275.99,0.33,0.51,1545.45,0.0,0.0,0.0,40.43,47.91,1185.01,202.53,257.66,1272.21,1.63,8.52,5226.99,0.05,0.02,400.0
rajasthan,bundi,2005,8.79,12.49,1420.93,94.86,287.77,3033.63,0.33,0.51,1545.45,0.0,0.0,0.0,72.28,99.23,1372.86,210.05,294.83,1403.62,3.25,17.84,5489.23,0.01,0.0,0.0
rajasthan,bundi,2006,9.42,16.21,1720.81,111.58,405.52,3634.34,0.47,0.61,1297.87,0.0,0.0,0.0,61.34,92.06,1500.82,172.9,225.07,1301.74,4.4,22.1,5022.73,0.01,0.0,0.0
rajasthan,bundi,2007,16.97,39.55,2330.58,129.89,458.28,3528.22,0.4,0.69,1725.0,0.0,0.0,0.0,76.05,102.92,1353.32,150.09,172.16,1147.05,3.67,20.02,5455.04,0.0,0.0,0.0
rajasthan,bundi,2008,24.51,45.34,1849.86,117.81,429.81,3648.33,0.51,0.84,1647.06,0.0,0.0,0.0,76.49,74.53,974.38,180.63,167.39,926.7,1.78,8.11,4556.18,0.01,0.0,0.0
rajasthan,bundi,2009,36.15,31.36,867.5,107.86,366.09,3394.12,0.43,0.47,1093.02,0.0,0.0,0.0,55.46,37.81,681.75,141.75,115.17,812.49,1.36,5.48,4029.41,0.01,0.0,0.0
rajasthan,bundi,2010,22.9,42.97,1876.42,150.24,570.97,3800.39,0.39,0.77,1974.36,0.0,0.0,0.0,55.17,79.78,1446.08,144.02,149.06,1035.0,0.79,4.04,5113.92,0.0,0.0,0.0
rajasthan,bundi,2011,20.97,34.22,1631.86,155.83,707.01,4537.06,0.5,0.96,1920.0,0.0,0.0,0.0,76.13,96.47,1267.17,152.07,194.32,1277.83,0.99,5.18,5232.32,0.06,0.03,500.0
rajasthan,bundi,2012,19.31,38.18,1977.21,154.11,678.06,4399.84,0.49,0.75,1530.61,0.0,0.0,0.0,88.67,130.97,1477.05,169.43,217.35,1282.83,1.26,7.42,5888.89,0.1,0.01,100.0
rajasthan,bundi,2013,29.47,71.95,2441.47,160.29,607.92,3792.63,0.41,0.81,1975.61,0.0,0.0,0.0,88.99,84.31,947.41,165.41,173.5,1048.91,1.28,7.0,5468.75,0.06,0.01,166.67
rajasthan,bundi,2014,34.55,76.73,2220.84,172.99,368.76,2131.68,0.47,0.94,2000.0,0.0,0.0,0.0,84.52,90.6,1071.94,143.43,131.77,918.71,1.19,6.49,5453.78,0.09,0.01,111.11
rajasthan,bundi,2015,39.86,88.82,2228.3,154.91,646.2,4171.45,0.52,1.04,2000.0,0.0,0.0,0.0,86.85,80.82,930.52,141.53,153.76,1086.41,1.2,11.03,9190.83,0.08,0.01,125.0
rajasthan,bundi,2016,44.35,118.52,2672.73,162.25,705.98,4351.23,0.44,0.91,2045.05,0.0,0.0,0.0,64.13,65.12,1015.53,0.0,0.0,0.0,1.01,8.61,8494.67,0.18,0.11,595.62
rajasthan,bundi,2017,47.01,133.1,2831.55,146.75,605.43,4125.67,0.39,0.76,1953.49,0.0,0.0,0.0,23.94,34.01,1420.56,0.0,0.0,0.0,0.76,6.01,7853.07,0.27,0.03,99.03
rajasthan,chittorgarh,1966,2.0,2.0,1000.0,54.0,37.0,685.19,47.0,31.0,659.57,0.0,0.0,0.0,0.0,0.0,0.0,66.52,34.0,511.12,3.0,4.0,1333.33,22.0,3.0,136.36
rajasthan,chittorgarh,1967,2.0,1.0,500.0,61.0,60.0,983.61,61.0,49.0,803.28,0.0,0.0,0.0,0.0,0.0,0.0,81.75,53.0,648.32,2.0,2.5,1250.0,22.0,2.0,90.91
rajasthan,chittorgarh,1968,2.2,1.0,454.55,66.3,67.0,1010.56,55.3,19.0,343.58,0.0,0.0,0.0,0.0,0.0,0.0,71.56,19.0,265.51,3.0,0.9,300.0,22.6,2.0,88.5
rajasthan,chittorgarh,1969,7.0,1.0,142.86,78.0,96.0,1230.77,42.0,21.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,60.17,34.0,565.07,4.0,1.0,250.0,18.0,2.0,111.11
rajasthan,chittorgarh,1970,2.0,2.0,1000.0,82.0,125.0,1524.39,54.0,30.0,555.56,0.0,0.0,0.0,0.0,0.0,0.0,72.55,35.0,482.43,3.0,16.2,5400.0,21.0,2.9,138.1
rajasthan,chittorgarh,1971,4.0,2.0,500.0,92.0,114.0,1239.13,40.0,25.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,62.98,29.0,460.46,3.0,13.3,4433.33,30.0,4.0,133.33
rajasthan,chittorgarh,1972,3.0,1.0,333.33,74.0,84.0,1135.14,45.0,31.0,688.89,0.0,0.0,0.0,0.0,0.0,0.0,59.67,33.0,553.04,3.1,11.7,3774.19,23.0,2.9,126.09
rajasthan,chittorgarh,1973,3.0,1.0,333.33,102.0,143.0,1401.96,52.0,22.0,423.08,0.0,0.0,0.0,0.0,0.0,0.0,73.16,26.0,355.39,3.5,20.8,5942.86,14.0,0.4,28.57
rajasthan,chittorgarh,1974,3.0,1.0,333.33,91.0,117.0,1285.71,41.0,30.0,731.71,0.0,0.0,0.0,0.0,0.0,0.0,64.46,35.0,542.97,6.7,37.0,5522.39,12.0,2.2,183.33
rajasthan,chittorgarh,1975,3.0,2.5,833.33,82.9,103.4,1247.29,52.5,49.6,944.76,0.0,0.0,0.0,0.0,0.0,0.0,72.77,55.0,755.81,4.7,18.0,3829.79,13.0,1.3,100.0
rajasthan,chittorgarh,1976,2.5,1.0,400.0,85.9,107.6,1252.62,38.4,28.5,742.19,0.0,0.0,0.0,0.0,0.0,0.0,59.0,31.0,525.42,3.8,17.8,4684.21,10.4,1.3,125.0
rajasthan,chittorgarh,1977,3.1,0.6,193.55,58.4,135.5,2320.21,30.5,19.9,652.46,0.0,0.0,0.0,0.0,0.0,0.0,42.13,23.0,545.93,5.2,24.6,4730.77,15.9,1.9,119.5
rajasthan,chittorgarh,1978,3.6,1.5,416.67,94.9,179.3,1889.36,38.1,25.0,656.17,0.0,0.0,0.0,0.0,0.0,0.0,51.56,29.0,562.45,4.7,19.0,4042.55,15.1,2.2,145.7
rajasthan,chittorgarh,1979,3.2,0.3,93.75,85.0,99.0,1164.71,29.2,10.0,342.47,0.0,0.0,0.0,0.0,0.0,0.0,63.17,21.0,332.44,3.0,10.7,3566.67,14.7,1.8,122.45
rajasthan,chittorgarh,1980,3.3,2.7,818.18,75.0,127.0,1693.33,21.2,17.2,811.32,0.0,0.0,0.0,0.0,0.0,0.0,49.62,29.02,584.84,3.0,12.0,4000.0,13.4,1.4,104.48
rajasthan,chittorgarh,1981,2.4,1.3,541.67,72.2,88.5,1225.76,16.1,16.6,1031.06,0.1,0.3,3000.0,0.0,0.0,0.0,77.34,49.0,633.57,4.1,14.0,3414.63,14.2,1.6,112.68
rajasthan,chittorgarh,1982,2.0,0.6,300.0,92.0,171.0,1858.7,18.5,11.2,605.41,0.1,0.3,3000.0,2.3,1.7,739.13,128.2,40.0,312.01,3.9,11.6,2974.36,14.9,2.0,134.23
rajasthan,chittorgarh,1983,2.8,2.5,892.86,99.5,146.2,1469.35,18.3,18.3,1000.0,0.0,0.0,0.0,4.1,2.0,487.8,76.21,62.03,813.94,3.1,12.0,3870.97,15.6,2.1,134.62
rajasthan,chittorgarh,1984,2.7,2.5,925.93,76.3,136.2,1785.06,51.7,52.9,1023.21,0.0,0.0,0.0,5.8,2.9,500.0,99.89,76.9,769.85,2.5,11.8,4720.0,4.2,0.8,190.48
rajasthan,chittorgarh,1985,2.2,0.7,318.18,86.5,192.0,2219.65,45.5,47.4,1041.76,0.0,0.0,0.0,6.7,1.0,149.25,92.56,60.08,649.09,2.3,10.0,4347.83,4.0,0.6,150.0
rajasthan,chittorgarh,1986,2.0,1.0,500.0,84.0,194.0,2309.52,43.0,35.0,813.95,0.0,0.0,0.0,8.6,1.5,174.42,70.05,45.14,644.4,2.7,11.0,4074.07,2.0,0.3,150.0
rajasthan,chittorgarh,1987,1.2,0.1,83.33,67.0,132.0,1970.15,45.0,30.0,666.67,0.0,0.0,0.0,6.2,0.8,129.03,102.52,53.75,524.29,2.7,11.2,4148.15,1.0,0.1,100.0
rajasthan,chittorgarh,1988,1.2,1.1,916.67,61.1,119.1,1949.26,55.7,72.1,1294.43,0.2,0.2,1000.0,10.7,14.7,1373.83,107.96,119.79,1109.58,1.6,9.3,5812.5,1.6,0.3,187.5
rajasthan,chittorgarh,1989,1.5,0.9,600.0,80.8,119.2,1475.25,62.2,64.5,1036.98,0.0,0.0,0.0,19.2,20.5,1067.71,148.76,152.3,1023.8,1.3,7.2,5538.46,1.8,0.4,222.22
rajasthan,chittorgarh,1990,1.35,1.32,977.78,75.95,198.8,2617.51,53.13,51.3,965.56,0.02,0.0,0.0,29.07,34.13,1174.06,183.9,164.4,893.96,2.34,13.71,5858.97,2.28,0.37,162.28
rajasthan,chittorgarh,1991,1.47,0.54,367.35,84.67,324.09,3827.68,50.13,67.78,1352.08,0.01,0.0,0.0,51.11,35.02,685.19,185.65,166.63,897.55,4.46,24.01,5383.41,1.32,0.35,265.15
rajasthan,chittorgarh,1992,1.4,1.01,721.43,115.44,320.6,2777.2,52.02,81.85,1573.43,0.02,0.02,1000.0,58.88,85.57,1453.29,163.69,211.72,1293.42,3.91,22.03,5634.27,0.97,0.17,175.26
rajasthan,chittorgarh,1993,0.98,0.51,520.41,78.64,114.72,1458.8,56.45,54.58,966.87,0.2,0.04,200.0,66.09,55.85,845.06,176.75,150.3,850.35,2.95,19.1,6474.58,1.08,0.14,129.63
rajasthan,chittorgarh,1994,1.34,2.69,2007.46,115.5,345.4,2990.48,52.22,47.08,901.57,0.06,0.02,333.33,81.0,74.62,921.23,178.14,149.86,841.25,2.49,15.98,6417.67,1.12,0.47,419.64
rajasthan,chittorgarh,1995,1.08,0.91,842.59,73.92,153.85,2081.3,41.27,44.89,1087.72,0.01,0.0,0.0,88.66,86.42,974.73,171.1,164.31,960.32,3.14,15.6,4968.15,1.85,0.35,189.19
rajasthan,chittorgarh,1996,1.08,1.28,1185.19,127.76,295.37,2311.91,45.97,53.86,1171.63,0.01,0.0,0.0,85.56,74.86,874.94,195.11,190.64,977.09,2.48,11.97,4826.61,1.2,0.43,358.33
rajasthan,chittorgarh,1997,1.03,1.2,1165.05,110.15,321.13,2915.39,45.3,54.12,1194.7,0.01,0.0,0.0,92.22,112.19,1216.55,213.55,205.37,961.7,2.58,14.55,5639.54,0.94,0.21,223.4
rajasthan,chittorgarh,1998,1.25,1.52,1216.0,83.39,201.08,2411.32,39.5,48.24,1221.27,0.0,0.0,0.0,111.38,163.63,1469.11,202.79,250.22,1233.89,2.27,13.18,5806.17,0.86,0.2,232.56
rajasthan,chittorgarh,1999,1.07,1.35,1261.68,89.58,244.68,2731.41,39.55,47.21,1193.68,0.0,0.0,0.0,116.21,171.48,1475.6,202.54,250.36,1236.1,1.61,8.39,5211.18,0.65,0.19,292.31
rajasthan,chittorgarh,2000,0.86,0.8,930.23,51.5,129.29,2510.49,26.22,23.44,893.97,0.0,0.0,0.0,116.61,58.67,503.13,156.57,91.03,581.4,1.03,5.73,5563.11,0.95,0.26,273.68
rajasthan,chittorgarh,2001,0.73,0.91,1246.58,79.38,225.71,2843.41,32.33,45.55,1408.91,0.03,0.01,333.33,112.64,107.53,954.63,181.68,178.88,984.59,0.66,3.1,4696.97,1.09,0.1,91.74
rajasthan,chittorgarh,2002,0.73,0.59,808.22,36.46,83.12,2279.76,38.81,36.39,937.64,0.0,0.0,0.0,108.52,81.82,753.96,163.28,126.57,775.17,0.86,4.37,5081.4,1.52,0.17,111.84
rajasthan,chittorgarh,2003,0.78,1.28,1641.03,65.01,196.66,3025.07,36.67,51.25,1397.6,0.0,0.0,0.0,101.84,151.29,1485.57,168.84,233.93,1385.51,0.79,4.48,5670.89,1.52,0.53,348.68
rajasthan,chittorgarh,2004,0.71,1.05,1478.87,96.29,266.32,2765.81,44.85,56.35,1256.41,0.0,0.0,0.0,135.09,135.09,1000.0,284.75,339.85,1193.5,0.76,4.56,6000.0,3.48,1.03,295.98
rajasthan,chittorgarh,2005,0.66,0.97,1469.7,92.7,279.34,3013.38,32.3,45.59,1411.46,0.0,0.0,0.0,163.36,150.56,921.65,321.74,420.72,1307.64,1.18,9.24,7830.51,3.09,0.98,317.15
rajasthan,chittorgarh,2006,0.61,0.96,1573.77,146.89,561.86,3825.04,33.36,28.67,859.41,0.0,0.0,0.0,152.47,136.56,895.65,286.46,309.63,1080.88,1.38,7.85,5688.41,2.74,0.56,204.38
rajasthan,chittorgarh,2007,0.86,1.75,2034.88,122.36,330.87,2704.07,24.84,32.71,1316.83,0.0,0.0,0.0,140.06,157.02,1121.09,252.82,292.38,1156.47,1.2,4.31,3591.67,2.53,0.54,213.44
rajasthan,chittorgarh,2008,0.87,1.58,1810.61,98.77,341.82,3460.7,25.32,28.15,1112.04,0.0,0.0,0.0,78.12,95.78,1226.17,194.02,219.64,1132.05,0.88,4.39,4966.04,2.77,1.13,407.94
rajasthan,chittorgarh,2009,1.25,1.9,1510.56,80.82,266.58,3298.44,18.91,21.0,1110.44,0.0,0.0,0.0,70.0,88.04,1257.75,137.58,161.79,1176.0,0.99,5.43,5463.1,9.34,3.16,338.99
rajasthan,chittorgarh,2010,1.28,2.57,2018.19,120.46,461.58,3831.97,18.9,30.31,1603.9,0.0,0.0,0.0,69.68,91.52,1313.5,176.97,209.94,1186.33,1.09,7.98,7321.01,6.66,3.89,583.61
rajasthan,chittorgarh,2011,0.91,1.71,1882.79,128.46,474.07,3690.46,19.65,27.11,1379.66,0.0,0.0,0.0,83.58,115.65,1383.61,155.07,204.57,1319.16,1.16,8.88,7652.24,21.51,13.07,607.53
rajasthan,chittorgarh,2012,0.7,1.23,1761.85,131.08,529.86,4042.3,17.66,24.24,1372.49,0.0,0.0,0.0,103.4,141.47,1368.15,186.18,253.89,1363.69,1.04,9.12,8765.96,18.47,1.92,104.14
rajasthan,chittorgarh,2013,0.69,1.48,2133.93,145.63,584.54,4013.81,17.39,15.97,918.36,0.0,0.0,0.0,133.02,124.74,937.76,219.72,232.13,1056.47,1.03,10.89,10569.51,13.35,1.65,123.57
rajasthan,chittorgarh,2014,0.88,1.91,2178.02,165.98,488.14,2941.02,12.9,15.16,1175.91,0.0,0.0,0.0,156.84,189.74,1209.72,210.9,243.4,1154.08,1.37,12.19,8895.33,13.31,1.77,132.74
rajasthan,chittorgarh,2015,1.26,2.54,2015.79,146.89,498.13,3391.27,11.75,11.51,979.19,0.0,0.0,0.0,186.42,115.95,622.01,251.67,191.37,760.42,1.46,11.79,8087.97,11.51,1.14,98.76
rajasthan,chittorgarh,2016,1.13,1.79,1590.23,178.88,716.74,4006.8,16.94,14.47,854.13,0.0,0.0,0.0,161.31,153.43,951.14,0.0,0.0,0.0,1.45,10.98,7566.68,10.56,7.65,724.89
rajasthan,chittorgarh,2017,1.35,3.12,2314.17,174.88,698.66,3995.12,18.83,31.88,1692.84,0.0,0.0,0.0,159.37,147.72,926.94,0.0,0.0,0.0,1.77,12.86,7247.61,12.31,1.45,117.52
rajasthan,churu,1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rajasthan,churu,1967,0.0,0.0,0.0,1.0,1.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rajasthan,churu,1968,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rajasthan,churu,1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rajasthan,churu,1970,0.0,0.0,0.0,1.0,1.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.54,1.0,282.49,0.0,0.0,0.0,0.0,0.0,0.0
rajasthan,churu,1971,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rajasthan,churu,1972,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rajasthan,churu,1973,0.0,0.0,0.0,1.0,1.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rajasthan,churu,1974,0.0,0.0,0.0,1.0,1.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rajasthan,churu,1975,0.0,0.0,0.0,0.8,1.3,1625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rajasthan,churu,1976,0.0,0.0,0.0,0.9,1.4,1555.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rajasthan,churu,1977,0.0,0.0,0.0,1.5,2.4,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.18,1.0,139.28,0.0,0.0,0.0,0.0,0.0,0.0
rajasthan,churu,1978,0.0,0.0,0.0,1.0,1.6,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rajasthan,churu,1979,0.0,0.0,0.0,1.0,1.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rajasthan,churu,1980,0.0,0.0,0.0,1.7,3.1,1823.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.45,2.0,33.64,0.0,0.0,0.0,0.0,0.0,0.0
