state_name,dist_name,year,monsoon_rainfall,rice_area_(1000_ha),rice_production_(1000_tons),rice_yield_(kg_per_ha)
telangana,hyderabad,1966,577.0999999999999,42.0,52.0,1238.1
telangana,hyderabad,1967,787.5,53.0,82.0,1547.17
telangana,hyderabad,1968,563.5,37.9,44.0,1160.95
telangana,hyderabad,1969,567.6,41.6,50.3,1209.13
telangana,hyderabad,1970,951.0,51.3,62.0,1208.58
telangana,hyderabad,1971,556.8,39.7,50.0,1259.45
telangana,hyderabad,1972,344.59999999999997,28.0,32.0,1142.86
telangana,hyderabad,1973,831.1000000000001,41.5,84.0,2024.1
telangana,hyderabad,1974,629.9000000000001,41.8,73.3,1753.59
telangana,hyderabad,1975,1102.5,55.1,94.8,1720.51
telangana,hyderabad,1976,605.2,57.6,101.5,1762.15
telangana,hyderabad,1977,432.9,47.7,86.9,1821.8
telangana,hyderabad,1978,887.6999999999999,58.3,115.5,1981.13
telangana,hyderabad,1979,507.4,46.0,84.0,1826.09
telangana,hyderabad,1980,575.6,41.0,64.0,1560.98
telangana,hyderabad,1981,911.9,53.0,92.0,1735.85
telangana,hyderabad,1982,681.1,44.1,71.5,1621.32
telangana,hyderabad,1983,993.5999999999999,50.8,85.5,1683.07
telangana,hyderabad,1984,700.3000000000001,45.9,86.9,1893.25
telangana,hyderabad,1985,462.30000000000007,32.3,42.4,1312.69
telangana,hyderabad,1986,554.4,22.0,43.0,1954.55
telangana,hyderabad,1987,681.7,31.0,64.0,2064.52
telangana,hyderabad,1988,774.4,44.9,97.7,2175.95
telangana,hyderabad,1989,885.2000000000002,54.2,130.9,2415.13
telangana,hyderabad,1990,1674.0,51.19,140.88,2752.1
telangana,hyderabad,1991,691.0,60.18,133.42,2217.02
telangana,hyderabad,1992,596.0,43.73,91.93,2102.22
telangana,hyderabad,1993,687.0,39.0,88.0,2256.41
telangana,hyderabad,1994,650.0,35.0,81.0,2314.29
telangana,hyderabad,1995,976.0,40.0,82.0,2050.0
telangana,hyderabad,1996,803.0,48.0,110.0,2291.67
telangana,hyderabad,1997,503.0,40.0,92.0,2300.0
telangana,hyderabad,1998,925.0,60.0,132.0,2200.0
telangana,hyderabad,1999,449.0,53.25,116.22,2182.54
telangana,hyderabad,2000,885.0,58.1,148.22,2551.12
telangana,hyderabad,2001,728.0,46.72,124.1,2656.25
telangana,hyderabad,2002,567.0,30.0,60.0,2000.0
telangana,hyderabad,2003,699.0,36.3,85.55,2356.75
telangana,hyderabad,2004,514.0,29.99,78.62,2621.54
telangana,hyderabad,2005,1017.0,40.26,112.15,2785.64
telangana,hyderabad,2006,660.0,31.05,82.81,2666.99
telangana,hyderabad,2007,712.0,30.4,77.02,2533.55
telangana,hyderabad,2008,898.0,32.1,92.02,2866.67
telangana,hyderabad,2009,626.0,35.36,92.66,2620.48
telangana,hyderabad,2010,933.9999999999999,52.36,136.1,2599.31
telangana,hyderabad,2011,558.0999999999999,43.67,103.1,2360.89
telangana,hyderabad,2012,719.4000000000001,40.91,98.4,2405.28
telangana,hyderabad,2013,966.7999999999998,45.04,102.87,2283.97
telangana,hyderabad,2014,447.09999999999997,34.88,91.21,2614.97
telangana,hyderabad,2015,434.20000000000005,24.28,61.41,2529.24
telangana,nizamabad,1966,781.8,125.0,265.0,2120.0
telangana,nizamabad,1967,674.0,124.0,250.0,2016.13
telangana,nizamabad,1968,648.9,97.5,158.0,1620.51
telangana,nizamabad,1969,887.4000000000001,127.5,228.7,1793.73
telangana,nizamabad,1970,1186.3000000000002,132.0,233.5,1768.94
telangana,nizamabad,1971,503.29999999999995,70.6,102.5,1451.84
telangana,nizamabad,1972,540.8,88.1,36.5,414.3
telangana,nizamabad,1973,1117.1,117.1,232.9,1988.9
telangana,nizamabad,1974,891.0,140.8,209.5,1487.93
telangana,nizamabad,1975,1146.1000000000001,150.5,288.1,1914.29
telangana,nizamabad,1976,965.9,133.8,237.5,1775.04
telangana,nizamabad,1977,793.1,133.2,304.1,2283.03
telangana,nizamabad,1978,1079.9,153.9,398.7,2590.64
telangana,nizamabad,1979,690.5000000000001,134.0,250.0,1865.67
telangana,nizamabad,1980,853.7,138.0,290.0,2101.45
telangana,nizamabad,1981,1060.1999999999998,151.0,358.0,2370.86
telangana,nizamabad,1982,966.5999999999999,155.5,342.9,2205.14
telangana,nizamabad,1983,1820.7,158.8,320.0,2015.11
telangana,nizamabad,1984,762.4,145.1,275.9,1901.45
telangana,nizamabad,1985,842.4000000000001,135.7,259.6,1913.04
telangana,nizamabad,1986,802.5,128.0,190.0,1484.38
telangana,nizamabad,1987,820.4,126.0,271.0,2150.79
telangana,nizamabad,1988,1787.7000000000003,145.0,357.5,2465.52
telangana,nizamabad,1989,1378.6,152.2,373.4,2453.35
telangana,nizamabad,1990,1710.3999999999999,161.28,396.44,2458.09
telangana,nizamabad,1991,803.0,135.39,304.81,2251.35
telangana,nizamabad,1992,724.0,106.06,214.99,2027.06
telangana,nizamabad,1993,870.0,111.0,226.0,2036.04
telangana,nizamabad,1994,818.0,110.0,255.0,2318.18
telangana,nizamabad,1995,1281.0,136.0,290.0,2132.35
telangana,nizamabad,1996,876.0,148.0,377.0,2547.3
telangana,nizamabad,1997,669.0,103.0,184.0,1786.41
telangana,nizamabad,1998,1100.0,159.0,436.0,2742.14
telangana,nizamabad,1999,925.0,170.26,432.28,2538.94
telangana,nizamabad,2000,999.0,180.71,498.04,2756.02
telangana,nizamabad,2001,809.0,158.17,400.38,2531.33
telangana,nizamabad,2002,616.0,108.0,180.0,1666.67
telangana,nizamabad,2003,793.0,91.37,282.36,3090.29
telangana,nizamabad,2004,628.0,73.4,169.24,2305.72
telangana,nizamabad,2005,1050.0,149.54,505.99,3383.64
telangana,nizamabad,2006,933.0,167.65,538.86,3214.2
telangana,nizamabad,2007,832.0,127.45,452.95,3553.94
telangana,nizamabad,2008,811.0,190.03,679.61,3576.33
telangana,nizamabad,2009,619.0,121.27,389.06,3208.21
telangana,nizamabad,2010,999.4000000000001,221.62,844.24,3809.4
telangana,nizamabad,2011,927.9,259.81,972.2,3741.97
telangana,nizamabad,2012,808.6,192.96,736.19,3815.25
telangana,nizamabad,2013,1231.2,260.81,1044.19,4003.64
telangana,nizamabad,2014,456.20000000000005,169.27,620.53,3665.92
telangana,nizamabad,2015,496.40000000000003,98.03,262.79,2680.71
telangana,medak,1966,630.3000000000001,97.0,138.0,1422.68
telangana,medak,1968,597.5000000000001,64.2,64.0,996.88
telangana,medak,1969,680.7,87.7,85.0,969.21
telangana,medak,1970,990.7,106.9,130.7,1222.64
telangana,medak,1971,534.4,59.3,63.4,1069.14
telangana,medak,1972,393.79999999999995,52.6,16.2,307.98
telangana,medak,1973,996.1,90.9,136.3,1499.45
telangana,medak,1974,798.7,115.0,171.8,1493.91
telangana,medak,1975,966.2,112.1,168.5,1503.12
telangana,medak,1976,797.0000000000001,107.2,174.7,1629.66
telangana,medak,1977,630.3999999999999,81.9,104.5,1275.95
telangana,medak,1978,1145.6999999999998,126.5,257.9,2038.74
telangana,medak,1979,617.1999999999999,79.0,127.0,1607.59
telangana,medak,1980,776.2,93.0,170.0,1827.96
telangana,medak,1981,1037.2,126.0,204.0,1619.05
telangana,medak,1982,859.6,112.9,218.1,1931.8
telangana,medak,1983,1329.9,130.4,239.6,1837.42
telangana,medak,1984,678.4,101.8,166.1,1631.63
telangana,medak,1985,640.5,82.9,126.6,1527.14
telangana,medak,1986,659.7,80.0,86.0,1075.0
telangana,medak,1987,687.8000000000001,99.0,189.0,1909.09
telangana,medak,1988,1238.1999999999998,131.8,251.4,1907.44
telangana,medak,1989,1165.2,134.3,277.9,2069.25
telangana,medak,1990,959.2,130.08,283.25,2177.51
telangana,medak,1991,636.0,108.33,175.5,1620.05
telangana,medak,1992,680.0,93.97,165.22,1758.22
telangana,medak,1993,693.0,92.0,164.0,1782.61
telangana,medak,1994,692.0,81.0,181.0,2234.57
telangana,medak,1995,948.0,105.0,189.0,1800.0
telangana,medak,1996,876.0,108.0,219.0,2027.78
telangana,medak,1997,540.0,74.0,135.0,1824.32
telangana,medak,1998,887.0,123.0,303.0,2463.41
telangana,medak,1999,594.0,112.83,222.38,1970.93
telangana,medak,2000,780.0,123.17,336.23,2729.8
telangana,medak,2001,650.0,108.45,276.35,2548.18
telangana,medak,2002,519.0,77.0,158.0,2051.95
telangana,medak,2003,738.0,86.3,216.01,2503.01
telangana,medak,2004,454.0,62.46,124.48,1992.96
telangana,medak,2005,761.0,85.27,247.33,2900.55
telangana,medak,2006,685.0,101.98,275.25,2699.06
telangana,medak,2007,604.0,92.82,281.55,3033.29
telangana,medak,2008,680.0,123.91,357.44,2884.67
telangana,medak,2009,546.0,83.12,232.69,2799.45
telangana,medak,2010,856.5999999999999,144.56,514.92,3561.98
telangana,medak,2011,566.8,137.03,406.96,2969.86
telangana,medak,2012,736.5,110.36,372.6,3376.22
telangana,medak,2013,971.9,170.97,624.49,3652.63
telangana,medak,2014,354.19999999999993,110.89,363.08,3274.24
telangana,medak,2015,383.1,84.17,239.78,2848.76
telangana,mahabubnagar,1966,499.2,107.0,127.0,1186.92
telangana,mahabubnagar,1967,625.9000000000001,119.0,139.0,1168.07
telangana,mahabubnagar,1968,561.6,92.3,101.0,1094.26
telangana,mahabubnagar,1969,517.9,99.3,103.4,1041.29
telangana,mahabubnagar,1970,640.1,117.6,122.3,1039.97
telangana,mahabubnagar,1971,453.0,79.4,92.1,1159.95
telangana,mahabubnagar,1972,360.5,67.0,74.6,1113.43
telangana,mahabubnagar,1973,686.9000000000001,106.3,165.4,1555.97
telangana,mahabubnagar,1974,700.5999999999999,121.3,161.7,1333.06
telangana,mahabubnagar,1975,923.2,144.4,184.6,1278.39
telangana,mahabubnagar,1976,572.4,148.6,186.6,1255.72
telangana,mahabubnagar,1977,607.6999999999999,135.2,193.2,1428.99
telangana,mahabubnagar,1978,790.0,164.9,283.1,1716.8
telangana,mahabubnagar,1979,471.29999999999995,160.0,290.0,1812.5
telangana,mahabubnagar,1980,498.29999999999995,136.0,223.0,1639.71
telangana,mahabubnagar,1981,673.3000000000001,158.0,287.0,1816.46
telangana,mahabubnagar,1982,542.0,118.5,173.7,1465.82
telangana,mahabubnagar,1983,878.9,156.6,242.1,1545.98
telangana,mahabubnagar,1984,499.6,93.3,126.2,1352.63
telangana,mahabubnagar,1985,448.4,63.6,85.2,1339.62
telangana,mahabubnagar,1986,358.8,37.0,42.0,1135.14
telangana,mahabubnagar,1987,535.6999999999999,52.0,74.0,1423.08
telangana,mahabubnagar,1988,766.0,136.5,293.7,2151.65
telangana,mahabubnagar,1989,632.6,143.4,262.7,1831.94
telangana,mahabubnagar,1990,627.4,132.68,261.08,1967.74
telangana,mahabubnagar,1991,728.0,162.41,385.75,2375.16
telangana,mahabubnagar,1992,472.0,77.35,136.78,1768.33
telangana,mahabubnagar,1993,548.0,75.0,126.0,1680.0
telangana,mahabubnagar,1994,467.0,69.0,121.0,1753.62
telangana,mahabubnagar,1995,725.0,100.0,191.0,1910.0
telangana,mahabubnagar,1996,674.0,121.0,266.0,2198.35
telangana,mahabubnagar,1997,415.0,92.0,179.0,1945.65
telangana,mahabubnagar,1998,776.0,147.0,292.0,1986.39
telangana,mahabubnagar,1999,402.0,133.07,225.76,1696.55
telangana,mahabubnagar,2000,647.0,166.46,431.43,2591.79
telangana,mahabubnagar,2001,634.0,137.18,327.79,2389.49
telangana,mahabubnagar,2002,487.0,110.0,222.0,2018.18
telangana,mahabubnagar,2003,556.0,99.5,230.61,2317.69
telangana,mahabubnagar,2004,356.0,83.81,189.8,2264.65
telangana,mahabubnagar,2005,823.0,128.15,320.54,2501.29
telangana,mahabubnagar,2006,385.0,109.64,267.98,2444.18
telangana,mahabubnagar,2007,687.0,147.84,425.03,2874.93
telangana,mahabubnagar,2008,417.0,144.73,421.21,2910.32
telangana,mahabubnagar,2009,667.0,163.86,401.11,2447.88
telangana,mahabubnagar,2010,694.5,196.7,545.77,2774.63
telangana,mahabubnagar,2011,426.59999999999997,172.07,396.56,2304.64
telangana,mahabubnagar,2012,541.6,142.03,380.5,2679.01
telangana,mahabubnagar,2013,852.1,168.63,478.7,2838.76
telangana,mahabubnagar,2014,455.40000000000003,160.77,418.1,2600.61
telangana,mahabubnagar,2015,367.4,96.28,215.02,2233.28
telangana,nalgonda,1966,529.2,111.0,105.0,945.95
telangana,nalgonda,1967,571.5,149.0,200.0,1342.28
telangana,nalgonda,1968,594.4,149.6,152.0,1016.04
telangana,nalgonda,1969,536.0,191.7,200.7,1046.95
telangana,nalgonda,1970,636.5,208.9,260.1,1245.09
telangana,nalgonda,1971,520.6,194.7,271.4,1393.94
telangana,nalgonda,1972,359.0,166.6,262.4,1575.03
telangana,nalgonda,1973,759.4,255.7,372.3,1456.0
telangana,nalgonda,1974,636.0,248.1,395.5,1594.12
telangana,nalgonda,1975,978.0,301.3,527.3,1750.08
telangana,nalgonda,1976,630.0,249.7,388.7,1556.67
telangana,nalgonda,1977,511.0,233.3,427.5,1832.4
telangana,nalgonda,1978,875.4000000000001,293.6,541.7,1845.03
telangana,nalgonda,1979,455.90000000000003,230.0,460.0,2000.0
telangana,nalgonda,1980,437.4,183.0,363.0,1983.61
telangana,nalgonda,1981,678.7,210.0,473.0,2252.38
telangana,nalgonda,1982,561.2,210.2,489.0,2326.36
telangana,nalgonda,1983,876.3,232.2,544.2,2343.67
telangana,nalgonda,1984,491.9,219.1,453.2,2068.46
telangana,nalgonda,1985,554.4,186.9,443.6,2373.46
telangana,nalgonda,1986,435.9000000000001,171.0,479.0,2801.17
telangana,nalgonda,1987,503.5,168.0,427.0,2541.67
telangana,nalgonda,1988,828.6999999999999,244.8,702.8,2870.92
telangana,nalgonda,1989,825.4,267.3,721.6,2699.59
telangana,nalgonda,1990,604.7,269.34,716.63,2660.69
telangana,nalgonda,1991,817.0,267.82,702.68,2623.7
telangana,nalgonda,1992,390.0,238.26,666.55,2797.57
telangana,nalgonda,1993,524.0,225.0,647.0,2875.56
telangana,nalgonda,1994,589.0,227.0,649.0,2859.03
telangana,nalgonda,1995,710.0,196.0,512.0,2612.24
telangana,nalgonda,1996,679.0,279.0,775.0,2777.78
telangana,nalgonda,1997,530.0,212.0,520.0,2452.83
telangana,nalgonda,1998,825.0,318.0,924.0,2905.66
telangana,nalgonda,1999,452.0,239.0,576.05,2410.25
telangana,nalgonda,2000,617.0,262.3,796.42,3036.29
telangana,nalgonda,2001,638.0,219.59,594.75,2708.46
telangana,nalgonda,2002,433.0,132.0,298.0,2257.58
telangana,nalgonda,2003,672.0,123.01,358.14,2911.47
telangana,nalgonda,2004,459.0,192.69,555.13,2880.95
telangana,nalgonda,2005,855.0,310.7,938.67,3021.15
telangana,nalgonda,2006,465.0,284.28,805.9,2834.88
telangana,nalgonda,2007,676.0,310.74,989.84,3185.43
telangana,nalgonda,2008,637.0,361.81,1150.31,3179.32
telangana,nalgonda,2009,421.0,273.43,918.97,3360.9
telangana,nalgonda,2010,673.2,405.32,1323.71,3265.84
telangana,nalgonda,2011,436.0,327.76,963.8,2940.57
telangana,nalgonda,2012,564.5999999999999,208.52,683.87,3279.64
telangana,nalgonda,2013,1022.3,393.74,1205.29,3061.13
telangana,nalgonda,2014,439.7,323.38,1041.36,3220.24
telangana,nalgonda,2015,564.3000000000001,212.73,620.45,2916.61
telangana,warangal,1966,973.0000000000001,137.0,159.0,1160.58
telangana,warangal,1967,796.5,136.0,177.0,1301.47
telangana,warangal,1968,708.9000000000001,90.1,91.0,1009.99
telangana,warangal,1969,956.6999999999999,149.3,194.6,1303.42
telangana,warangal,1970,831.8999999999999,134.0,175.7,1311.19
telangana,warangal,1971,804.9,67.9,94.5,1391.75
telangana,warangal,1972,563.5,58.0,75.9,1308.62
telangana,warangal,1973,983.9,136.3,227.3,1667.64
telangana,warangal,1974,803.2,107.0,137.1,1281.31
telangana,warangal,1975,1096.5,150.6,258.6,1717.13
telangana,warangal,1976,1020.1999999999999,142.5,239.0,1677.19
telangana,warangal,1977,602.8000000000001,96.4,116.3,1206.43
telangana,warangal,1978,1204.6,163.2,310.4,1901.96
telangana,warangal,1979,608.0999999999999,89.0,135.0,1516.85
telangana,warangal,1980,896.1999999999999,131.0,251.0,1916.03
telangana,warangal,1981,948.2,155.0,289.0,1864.52
telangana,warangal,1982,858.5,130.2,228.7,1756.53
telangana,warangal,1983,1386.0,162.0,328.7,2029.01
telangana,warangal,1984,704.0,113.9,183.6,1611.94
telangana,warangal,1985,674.4,117.6,178.6,1518.71
telangana,warangal,1986,851.5,118.0,129.0,1093.22
telangana,warangal,1987,972.3,157.0,335.0,2133.76
telangana,warangal,1988,1416.1000000000001,178.7,437.3,2447.12
telangana,warangal,1989,1238.5,179.0,407.1,2274.3
telangana,warangal,1990,934.0,187.86,454.46,2419.14
telangana,warangal,1991,729.0,157.73,356.87,2262.54
telangana,warangal,1992,720.0,109.84,214.03,1948.56
telangana,warangal,1993,823.0,108.0,269.0,2490.74
telangana,warangal,1994,909.0,142.0,379.0,2669.01
telangana,warangal,1995,976.0,136.0,322.0,2367.65
telangana,warangal,1996,1079.0,179.0,479.0,2675.98
telangana,warangal,1997,650.0,78.0,180.0,2307.69
telangana,warangal,1998,1074.0,207.0,573.0,2768.12
telangana,warangal,1999,763.0,184.14,389.49,2115.18
telangana,warangal,2000,1054.0,225.1,650.02,2887.69
telangana,warangal,2001,759.0,179.53,515.04,2868.82
telangana,warangal,2002,613.0,135.0,293.0,2170.37
telangana,warangal,2003,885.0,170.24,510.77,3000.29
telangana,warangal,2004,596.0,130.32,355.76,2729.9
telangana,warangal,2005,1058.0,201.88,646.18,3200.81
telangana,warangal,2006,927.0,208.94,589.39,2820.86
telangana,warangal,2007,907.0,186.78,559.56,2995.82
telangana,warangal,2008,1001.0,230.86,689.97,2988.69
telangana,warangal,2009,529.0,124.43,316.33,2542.23
telangana,warangal,2010,1157.4,268.06,860.41,3209.77
telangana,warangal,2011,679.4,224.35,573.94,2558.23
telangana,warangal,2012,1129.6,209.71,689.02,3285.58
telangana,warangal,2013,1285.3,254.85,800.52,3141.14
telangana,warangal,2014,575.5,142.01,437.44,3080.35
telangana,warangal,2015,854.8,181.07,572.94,3164.19
telangana,khammam,1966,899.1999999999999,100.0,89.0,890.0
telangana,khammam,1967,986.6999999999999,101.0,127.0,1257.43
telangana,khammam,1968,662.8,57.1,52.0,910.68
telangana,khammam,1969,1001.1,101.8,155.9,1531.43
telangana,khammam,1970,1041.7,101.5,134.9,1329.06
telangana,khammam,1971,667.5,51.3,49.0,955.17
telangana,khammam,1972,586.4,57.8,57.7,998.27
telangana,khammam,1973,893.9,91.9,127.1,1383.03
telangana,khammam,1974,873.5999999999999,85.4,116.5,1364.17
telangana,khammam,1975,1194.3,109.7,197.4,1799.45
telangana,khammam,1976,1009.0,106.0,115.7,1091.51
telangana,khammam,1977,659.3000000000001,85.2,73.8,866.2
telangana,khammam,1978,1302.8,115.0,199.8,1737.39
telangana,khammam,1979,578.1999999999999,47.0,59.0,1255.32
telangana,khammam,1980,1009.8,117.0,156.0,1333.33
telangana,khammam,1981,1101.9,125.0,251.0,2008.0
telangana,khammam,1982,920.0,128.7,238.7,1854.7
telangana,khammam,1983,1458.6,135.5,252.1,1860.52
telangana,khammam,1984,686.7,77.0,106.2,1379.22
telangana,khammam,1985,902.4999999999999,136.4,240.9,1766.13
telangana,khammam,1986,872.6999999999999,129.0,215.0,1666.67
telangana,khammam,1987,756.4,100.0,171.0,1710.0
telangana,khammam,1988,1263.8,154.0,378.6,2458.44
telangana,khammam,1989,1345.1000000000001,162.2,382.1,2355.73
telangana,khammam,1990,1158.1,165.49,375.67,2270.05
telangana,khammam,1991,1037.0,160.04,363.62,2272.06
telangana,khammam,1992,926.0,148.9,294.42,1977.3
telangana,khammam,1993,817.0,145.0,363.0,2503.45
telangana,khammam,1994,1045.0,171.0,452.0,2643.27
telangana,khammam,1995,984.0,129.0,304.0,2356.59
telangana,khammam,1996,1063.0,183.0,476.0,2601.09
telangana,khammam,1997,741.0,130.0,269.0,2069.23
telangana,khammam,1998,1109.0,186.0,508.0,2731.18
telangana,khammam,1999,1002.0,177.52,400.01,2253.32
telangana,khammam,2000,1176.0,183.31,504.3,2751.08
telangana,khammam,2001,847.0,138.26,392.63,2839.79
telangana,khammam,2002,749.0,104.0,181.0,1740.38
telangana,khammam,2003,1100.0,142.11,412.48,2902.54
telangana,khammam,2004,960.0,162.6,474.09,2915.68
telangana,khammam,2005,1328.0,200.09,530.96,2653.61
telangana,khammam,2006,978.0,178.2,448.12,2514.7
telangana,khammam,2007,1080.0,176.28,548.2,3109.83
telangana,khammam,2008,1225.0,194.8,595.61,3057.55
telangana,khammam,2009,585.0,103.1,306.5,2972.84
telangana,khammam,2010,1288.3,218.25,704.07,3225.98
telangana,khammam,2011,771.4,165.31,411.69,2490.41
telangana,khammam,2012,1268.0,153.84,473.08,3075.14
telangana,khammam,2013,1403.0,191.78,575.28,2999.69
telangana,khammam,2014,706.7,145.71,456.18,3130.74
telangana,khammam,2015,902.1999999999999,121.72,369.34,3034.34
telangana,karimnagar,1966,1018.1,150.0,200.0,1333.33
telangana,karimnagar,1967,820.8,137.0,160.0,1167.88
telangana,karimnagar,1968,566.9999999999999,54.1,55.0,1016.64
telangana,karimnagar,1969,916.5,113.2,148.1,1308.3
telangana,karimnagar,1970,849.0999999999999,126.3,165.1,1307.21
telangana,karimnagar,1971,626.4,68.0,96.9,1425.0
telangana,karimnagar,1972,659.1,91.8,129.5,1410.68
telangana,karimnagar,1973,1104.2,157.1,295.4,1880.33
telangana,karimnagar,1974,753.5999999999999,134.9,245.3,1818.38
telangana,karimnagar,1975,980.7,156.3,287.2,1837.49
telangana,karimnagar,1976,936.0,164.2,270.1,1644.95
telangana,karimnagar,1977,675.6000000000001,136.4,229.9,1685.48
telangana,karimnagar,1978,1143.1,185.9,379.4,2040.88
telangana,karimnagar,1979,681.9000000000001,147.0,290.0,1972.79
telangana,karimnagar,1980,725.5999999999999,145.0,338.0,2331.03
telangana,karimnagar,1981,963.9000000000001,170.0,402.0,2364.71
telangana,karimnagar,1982,913.8,171.1,404.2,2362.36
telangana,karimnagar,1983,1447.2,187.5,373.1,1989.87
telangana,karimnagar,1984,644.8000000000001,169.8,390.8,2301.53
telangana,karimnagar,1985,667.5,144.5,300.7,2080.97
telangana,karimnagar,1986,1359.4,126.0,277.0,2198.41
telangana,karimnagar,1987,701.4,152.0,360.0,2368.42
telangana,karimnagar,1988,1268.9,214.4,502.0,2341.42
telangana,karimnagar,1989,1181.9,229.7,638.3,2778.84
telangana,karimnagar,1990,1193.9,238.92,647.97,2712.08
telangana,karimnagar,1991,707.0,215.6,548.64,2544.71
telangana,karimnagar,1992,817.0,176.92,419.8,2372.82
telangana,karimnagar,1993,760.0,148.0,380.0,2567.57
telangana,karimnagar,1994,735.0,158.0,437.0,2765.82
telangana,karimnagar,1995,914.0,192.0,512.0,2666.67
telangana,karimnagar,1996,836.0,230.0,718.0,3121.74
telangana,karimnagar,1997,575.0,171.0,474.0,2771.93
telangana,karimnagar,1998,1009.0,258.0,836.0,3240.31
telangana,karimnagar,1999,742.0,232.54,724.12,3113.96
telangana,karimnagar,2000,927.0,271.34,885.4,3263.06
telangana,karimnagar,2001,689.0,244.36,761.33,3115.61
telangana,karimnagar,2002,593.0,182.0,498.0,2736.26
telangana,karimnagar,2003,704.0,187.58,602.05,3209.56
telangana,karimnagar,2004,457.0,83.64,198.37,2371.71
telangana,karimnagar,2005,895.0,266.4,912.31,3424.59
telangana,karimnagar,2006,949.0,333.51,1069.56,3206.98
telangana,karimnagar,2007,788.0,281.88,985.5,3496.17
telangana,karimnagar,2008,752.0,335.96,1176.0,3500.42
telangana,karimnagar,2009,593.0,162.33,513.39,3162.63
telangana,karimnagar,2010,1102.4,381.52,1351.86,3543.35
telangana,karimnagar,2011,607.3000000000001,343.38,1120.05,3261.84
telangana,karimnagar,2012,987.8000000000001,289.43,1026.88,3547.94
telangana,karimnagar,2013,1333.6,417.91,1500.84,3591.3
telangana,karimnagar,2014,583.9,278.43,990.96,3559.1
telangana,karimnagar,2015,670.0999999999999,170.4,553.96,3250.94
telangana,adilabad,1966,994.8,54.0,69.0,1277.78
telangana,adilabad,1967,869.4,55.0,59.0,1072.73
telangana,adilabad,1968,642.7,47.5,40.0,842.11
telangana,adilabad,1969,1033.0,58.8,66.7,1134.35
